trade_id,year,region1,region2,industry1,industry2,amount
15788,2019,ES,BR,HEAVY,BASIC,46.71
5778,2019,CH,BR,CHEM1,GASDI,46.67
6767,2019,CN,BR,CHEM1,LIQUI,46.50
67787,2019,WL,BR,ELECT,DIST1,46.42
49211,2019,PT,BR,VEGET,BEVER,46.40
67358,2019,WL,BR,ELEC4,BUSIN,46.36
23794,2019,GB,BR,HOTEL,RECRE,46.33
50921,2019,RU,BR,TRANS,TRANS,46.20
68013,2019,WL,BR,FISH5,HOTEL,46.13
35340,2019,JP,BR,BUSIN,PUBLI,46.04
57417,2019,US,BR,LIQUE,PUBLI,45.90
50617,2019,RU,BR,PFERT,LIQUI,45.87
